date,site,who,transect,segment,vial_number,specimen_number,gross_ID,plant,notes,round,start_time,end_time,insect_subfamily,insect_genus,insect_species,fine_ID,tray_num,pollen
7/21/2017,Virginia Basin,KE,P5,10,K27,30927,Syrphidae,Senecio crassulus,,1,,,Heleomyzinae,Anorostoma,jersei,Anorostoma jersei,,
7/21/2017,Virginia Basin,KE,P5,10,K28,30928,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,septentrionalis,Thricops septentrionalis,,
7/21/2017,Virginia Basin,KE,P5,10,K29,30929,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K30,30930,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K31,30931,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K31,30932,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P5,10,K32,30933,Other fly,Senecio crassulus,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,KE,P5,10,K33,30934,Other fly,Senecio crassulus,,1,,,,,,Anthomyiidae 3,,
7/21/2017,Virginia Basin,KE,P5,10,K34,30935,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K35,30936,Other fly,Senecio crassulus,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,KE,P5,10,K35,30937,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P5,10,K36,30938,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K36,30939,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K36,30940,Other fly,Senecio crassulus,,1,,,,,,Anthomyiidae 3,,
7/21/2017,Virginia Basin,KE,P5,10,K37,30941,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K38,30942,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K39,30943,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K40,30944,Other fly,Senecio crassulus,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,KE,P5,10,K41,30945,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K42,30946,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K43,30947,Small black solitary bee,Senecio crassulus,,1,,,Panurginae,Panurginus,ineptus,Panurginus ineptus,,
7/21/2017,Virginia Basin,KE,P5,10,K44,30948,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K45,30949,Small black solitary bee,Senecio crassulus,,1,,,Panurginae,Panurginus,ineptus,Panurginus ineptus,,
7/21/2017,Virginia Basin,KE,P5,10,K46,30950,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K47,30951,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K48,30952,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,10,K49,30953,Other fly,Castilleja sulphurea,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/21/2017,Virginia Basin,KE,P3,2,K50,30954,Other fly,Senecio crassulus,,1,,,,,,Tachinidae 3,,
7/21/2017,Virginia Basin,KE,P3,2,K50,30955,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P3,2,K51,30956,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,CM,P1,9,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P1,9,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,3,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,3,,,Bombyliidae,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,3,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,9,,,Bombus kirbiellus,Castilleja sulphurea,"worker, w,r,-,-",1,,,Apinae,Bombus,kirbiellus,Bombus kirbiellus,,
7/21/2017,Virginia Basin,CM,P7,9,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,9,,,Wasps,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,7,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,7,,,Syrphidae,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,7,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,7,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,7,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,7,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,1,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,1,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,1,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,1,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,1,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,1,,,Bombus bifarius,Senecio crassulus,,1,,,Apinae,Bombus,bifarius,Bombus bifarius,,
7/21/2017,Virginia Basin,LG,P3,5,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,5,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,5,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,5,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,5,,,Other fly,Linum lewisii,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P3,6,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P3,6,,,Bombus frigidus,Senecio crassulus,"worker, w,o,-,-",1,,,Apinae,Bombus,frigidus,Bombus frigidus,,
7/21/2017,Virginia Basin,CM,P5,4,CM40,30957,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P5,4,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,4,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,8,,,Ants,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,8,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,8,,,Hemipteran,Ligusticum porteri,Out of vials ,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,8,,,Other fly,Potentilla pulcherrima,Out of vials ,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,8,,,Other fly,Ligusticum porteri,Out of vials ,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,8,,,Other fly,Ligusticum porteri,Out of vials ,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,8,,,Other fly,Ligusticum porteri,Out of vials ,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P7,8,,,Other fly,Potentilla pulcherrima,Out of vials ,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P3,3,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P3,3,,,Bombus unknown,Helianthella quinquenervis,,1,,,Apinae,Bombus,,Bombus,,
7/21/2017,Virginia Basin,CM,P3,3,,,Bombus frigidus,Senecio crassulus,"w,-,o,-",1,,,Apinae,Bombus,frigidus,Bombus frigidus,,
7/21/2017,Virginia Basin,CM,P3,3,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P3,3,,,Small black solitary bee,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P3,3,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P3,3,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,9,,,Bombus bifarius,Senecio crassulus,"w,y,-,-",1,,,Apinae,Bombus,bifarius,Bombus bifarius,,
7/21/2017,Virginia Basin,CM,P5,9,,,Other fly,Ipomopsis aggregata,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,9,,,Other fly,Linum lewisii,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,9,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Small black solitary bee,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,,,Bombus unknown,Helianthella quinquenervis,worker,1,,,Apinae,Bombus,,Bombus,,
7/21/2017,Virginia Basin,KE,P7,6,,,Other fly,Castilleja sulphurea,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P3,2,K52,30958,Syrphidae,Senecio crassulus,,1,,,Syrphinae,Platycheirus,,Platycheirus 2,,
7/21/2017,Virginia Basin,KE,P3,2,K53,30959,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/21/2017,Virginia Basin,KE,P3,2,K54,30960,Other fly,Senecio crassulus,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/21/2017,Virginia Basin,KE,P3,2,K55,30961,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P3,2,K56,30962,Other fly,Senecio crassulus,,1,,,,,,Anthomyiidae 3,,
7/21/2017,Virginia Basin,KE,P3,2,K57,30963,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P3,2,K58,30964,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P5,7,K59,30965,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,KE,P5,7,K59,30966,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P7,6,K60,30967,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,K61,30968,Syrphidae,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,KE,P7,6,K70,30969,Syrphidae,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P7,6,K71,30970,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P7,6,K72,30971,Syrphidae,Ligusticum porteri,,1,,,Heleomyzinae,Anorostoma,jersei,Anorostoma jersei,,
7/21/2017,Virginia Basin,KE,P7,6,K73,30972,Syrphidae,Ligusticum porteri,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,KE,P7,6,K73,30973,Syrphidae,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P7,6,K74,30974,Other fly,Senecio crassulus,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/21/2017,Virginia Basin,KE,P7,6,K75,30975,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P7,6,K75,30976,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,KE,P7,6,K76,30977,Other fly,Ligusticum porteri,,1,,,,,,Empididae,,
7/21/2017,Virginia Basin,KE,P7,6,K77,30978,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P7,6,K78,30979,Other fly,Senecio crassulus,,1,,,,,,Anthomyiidae 3,,
7/21/2017,Virginia Basin,KE,P7,6,K79,30980,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P7,6,K80,30981,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,KE,P7,6,K80,30982,Other fly,Ligusticum porteri,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,KE,P7,6,K80,30983,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P1,9,CM1,30984,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P1,9,CM2,30985,Other fly,Ligusticum porteri,,1,,,Eristalinae,Hiatomyia,,Hiatomyia,,
7/21/2017,Virginia Basin,CM,P1,9,CM3,30986,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P3,5,,,Syrphidae,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,2,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,2,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,2,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,2,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,5,,,Bombus centralis,Senecio crassulus,,1,,,Apinae,Bombus,centralis,Bombus centralis,,
7/21/2017,Virginia Basin,LG,P1,5,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,5,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,5,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,1,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,1,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,1,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,1,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,1,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,8,,,Small black solitary bee,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,8,,,Ants,Geranium richardsonii,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,8,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,8,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,8,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,8,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,8,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,8,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,8,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,10,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,10,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,10,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,3,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,9,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,7,LG1,30987,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P1,7,LG2,30988,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P1,7,LG3,30989,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P5,1,LG4,30990,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,1,LG5,30991,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,LG,P5,1,LG6,30992,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P5,1,LG7,30993,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P5,1,LG8,30994,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/21/2017,Virginia Basin,LG,P3,5,LG9,30995,Other fly,Ligusticum porteri,,1,,,,,,Muscidae,,
7/21/2017,Virginia Basin,LG,P3,5,LG10,30996,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P3,5,LG11,30997,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P3,5,LG12,30998,Bombyliidae,Senecio crassulus,,1,,,,,,Bombyliidae 2,,
7/21/2017,Virginia Basin,LG,P7,2,LG13,30999,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P7,2,LG14,31000,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P7,2,LG15,31001,Other fly,Senecio crassulus,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P7,2,LG16,31002,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P7,2,LG17,31003,Syrphidae,Helianthella quinquenervis,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,LG18,,Other fly,Senecio crassulus,31004 lost track of vial #,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,LG19,,Other fly,Senecio crassulus,31005 lost track of vial #,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,LG20,,Other fly,Senecio crassulus,31006 lost track of vial #,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P3,7,LG21,,Other fly,Ligusticum porteri,31007 lost track of vial #,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,5,LG22,,Other fly,Senecio crassulus,31008 lost track of vial #,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,5,LG23,31010,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P1,5,LG24,31011,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,LG,P1,5,LG25,31012,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P3,1,LG26,31013,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P3,1,LG27,31014,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P3,1,LG28,31015,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P3,1,LG29,31016,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P7,1,LG30,31017,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P7,1,LG31,31018,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,LG,P7,1,LG32,31019,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,LG,P1,8,LG33,31020,Other fly,Geranium richardsonii,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,LG,P1,8,LG34,31021,Small black solitary bee,Geranium richardsonii,,1,,,Panurginae,Panurginus,ineptus,Panurginus ineptus,,
7/21/2017,Virginia Basin,LG,P5,8,LG35,31022,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,LG,P5,8,LG36,31023,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,septentrionalis,Thricops septentrionalis,,
7/21/2017,Virginia Basin,LG,P7,10,LG37,31024,Other fly,Ligusticum porteri,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/21/2017,Virginia Basin,LG,P7,10,LG38,31025,Other fly,Senecio crassulus,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,LG,P7,10,LG39,31026,Other fly,Senecio crassulus,,1,,,,,,Tachinidae 1,,
7/21/2017,Virginia Basin,LG,P3,9,LG40,31027,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,CM,P5,6,CM4,31028,Other fly,Potentilla pulcherrima,,1,,,Eristalinae,Cheilosia,,Cheilosia,,
7/21/2017,Virginia Basin,CM,P5,6,CM5,31029,Other fly,Helianthella quinquenervis,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/21/2017,Virginia Basin,CM,P5,6,CM6,31030,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,6,CM7,31031,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P5,6,CM8,31032,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,CM,P5,6,CM9,31033,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,CM,P5,6,CM10,31034,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,6,CM11,31035,Other fly,Linum lewisii,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,CM,P5,6,CM12,31036,Other fly,Potentilla pulcherrima,,1,,,,,,Anthomyiidae sp.,,
7/21/2017,Virginia Basin,CM,P5,6,CM13,31037,Other fly,Helianthella quinquenervis,,1,,,,,,,,
7/21/2017,Virginia Basin,CM,P5,6,CM14,31038,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P7,3,CM15,31039,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P7,3,CM16,31040,Other fly,Helianthella quinquenervis,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P7,3,CM17,31041,Other fly,Linum lewisii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P7,3,CM18,31042,Other fly,Linum lewisii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P7,9,CM19,31043,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P1,10,CM20,31044,Other fly,Senecio crassulus,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P1,10,CM21,31045,Other fly,Ligusticum porteri,,1,,,,,,Drymeia/Hydrotaea,,
7/21/2017,Virginia Basin,CM,P1,10,CM22,31046,Other fly,Ligusticum porteri,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P5,5,CM23,31047,Other fly,Linum lewisii,,1,,,Azeliinae,Thricops,,Thricops,,
7/21/2017,Virginia Basin,CM,P5,5,CM24,31048,Other fly,Linum lewisii,,1,,,Azeliinae,Thricops,,Thricops,,
